Project ID,Project Name,Project Approval Fiscal Year,Closing FY,Evaluation Date,Evaluation Type,IEG Outcome Ratings,IEG Bank Performance Ratings,IEG Quality at Entry Ratings,IEG Quality of Supervision Ratings,IEG Monitoring and Evaluation Quality Ratings,Global Practice,Practice Group,Region,Country,Country FCS Status,Country Lending Group,Agreement Type,Lending Instrument,Project Volume
P174234,Afghanistan COVID-19 Response Development Policy Grant,2021,2021,24-09-2022,ICRR,Unsatisfactory,Moderately Satisfactory,,,,"Macroeconomics, Trade and Investment",EFI,South Asia,Afghanistan,1,IDA,IDA,DPL,>=100 million
P125597,Kabul Municipal Development Program,2014,2021,26-04-2022,ICRR,Moderately Satisfactory,Moderately Satisfactory,Moderately Satisfactory,Satisfactory,Modest,"Urban, Resilience and Land",SD,South Asia,Afghanistan,1,IDA,RETF,IPF,>=100 million
P161348,Modernizing Afghan State-Owned Banks Project,2018,2021,06-12-2022,ICRR,Unsatisfactory,Satisfactory,Satisfactory,Satisfactory,Modest,"Finance, Competitiveness and Innovation",EFI,South Asia,Afghanistan,1,IDA,IDA,IPF,less than 10 million
P122235,AF Irrigation Restoration and Development Project,2011,2021,13-04-2022,ICRR,Satisfactory,Moderately Satisfactory,Moderately Satisfactory,Satisfactory,Modest,Water,SD,South Asia,Afghanistan,1,IDA,IDA,IPF,>=50 millon & <100 million
P132742,Afghanistan - Second Skills Development Project,2013,2021,28-09-2022,ICRR,Moderately Unsatisfactory,Moderately Satisfactory,Moderately Satisfactory,Moderately Satisfactory,Modest,Education,HD,South Asia,Afghanistan,1,IDA,IDA,IPF,>=25 million & <50 million
P125961,Afghanistan Rural Access Project,2012,2021,01-03-2022,ICRR,Satisfactory,Satisfactory,Satisfactory,Satisfactory,Substantial,Transport,INFRA,South Asia,Afghanistan,1,IDA,IDA,IPF,>=100 million
P128048,Afghanistan Access to Finance,2014,2021,09-06-2022,ICRR,Moderately Satisfactory,Moderately Satisfactory,Moderately Satisfactory,Satisfactory,Substantial,"Finance, Competitiveness and Innovation",EFI,South Asia,Afghanistan,1,IDA,IDA,IPF,>=25 million & <50 million
P131864,Kabul Urban Transport Efficiency Improvement Project,2014,2021,21-04-2022,ICRR,Moderately Satisfactory,Moderately Satisfactory,Moderately Satisfactory,Moderately Satisfactory,Modest,Transport,INFRA,South Asia,Afghanistan,1,IDA,RETF,IPF,>=50 millon & <100 million
P143841,Afghanistan: National Horticulture and Livestock Productivity Project,2013,2021,29-03-2022,ICRR,Moderately Unsatisfactory,Moderately Unsatisfactory,Moderately Unsatisfactory,Moderately Unsatisfactory,Modest,Agriculture and Food,SD,South Asia,Afghanistan,1,IDA,RETF,IPF,>=100 million
P149410,CASA-1000 Community Support Program (P149410),2014,2022,30-06-2023,ICRR,Moderately Unsatisfactory,Moderately Satisfactory,Moderately Satisfactory,Moderately Satisfactory,Substantial,Social Sustainability and Inclusion,SD,South Asia,Afghanistan,1,IDA,RETF,IPF,>=25 million & <50 million
P174119,COVID-19 Relief Effort for Afghan Communities and Households (REACH),2021,2022,30-06-2023,ICRR,Moderately Satisfactory,Satisfactory,Satisfactory,Satisfactory,High,Social Sustainability and Inclusion,SD,South Asia,Afghanistan,1,IDA,IDA,IPF,>=100 million
P176137,2021 Afghanistan Incentive Program Development Policy Grant,2021,2022,02-06-2023,ICRR,Highly Unsatisfactory,Moderately Satisfactory,,,,"Macroeconomics, Trade and Investment",EFI,South Asia,Afghanistan,1,IDA,IDA,DPL,>=100 million
P164762,Afghanistan Land Administration System Project,2019,2023,21-04-2023,ICRR,Unsatisfactory,Moderately Satisfactory,Moderately Satisfactory,Moderately Satisfactory,Substantial,"Urban, Resilience and Land",SD,South Asia,Afghanistan,1,IDA,IDA,IPF,>=10 million & <25 million
P173775,Afghanistan COVID-19 Emergency Response and Health Systems Preparedness Project,2020,2023,26-04-2023,ICRR,Moderately Unsatisfactory,Satisfactory,Satisfactory,Satisfactory,Substantial,"Health, Nutrition & Population",HD,South Asia,Afghanistan,1,IDA,IDA,IPF,>=100 million
P166127,Afghanistan: Eshteghal Zaiee - Karmondena (EZ-Kar) Project,2019,2023,26-06-2023,ICRR,Unsatisfactory,Moderately Unsatisfactory,Moderately Unsatisfactory,Moderately Satisfactory,Substantial,Social Sustainability and Inclusion,SD,South Asia,Afghanistan,1,IDA,IDA,IPF,>=100 million
P160567,Citizens' Charter Afghanistan Project,2017,2023,16-06-2023,ICRR,Moderately Satisfactory,Satisfactory,Highly Satisfactory,Satisfactory,High,Social Sustainability and Inclusion,SD,South Asia,Afghanistan,1,IDA,IDA,IPF,>=100 million
P145347,Trans-Hindukush Road Connectivity Project,2016,2023,28-06-2023,ICRR,Highly Unsatisfactory,Moderately Unsatisfactory,Moderately Unsatisfactory,Satisfactory,Modest,Transport,INFRA,South Asia,Afghanistan,1,IDA,IDA,IPF,>=100 million
P160619,Cities Investment Program,2019,2023,02-05-2023,ICRR,Unsatisfactory,Moderately Satisfactory,Moderately Satisfactory,Moderately Satisfactory,Substantial,"Urban, Resilience and Land",SD,South Asia,Afghanistan,1,IDA,IDA,IPF,>=10 million & <25 million
P174348,Emergency Agriculture and Food Supply Project,2021,2023,14-06-2023,ICRR,Unsatisfactory,Moderately Satisfactory,Moderately Satisfactory,Moderately Satisfactory,Substantial,Agriculture and Food,SD,South Asia,Afghanistan,1,IDA,IDA,IPF,>=50 millon & <100 million
P164443,Women's Economic Empowerment Rural Development Project,2019,2023,30-06-2023,ICRR,Moderately Unsatisfactory,Satisfactory,Satisfactory,Satisfactory,Substantial,Agriculture and Food,SD,South Asia,Afghanistan,1,IDA,IDA,IPF,>=25 million & <50 million
P146184,Higher Education Development Project,2016,2023,08-06-2023,ICRR,Satisfactory,Highly Satisfactory,Highly Satisfactory,Highly Satisfactory,High,Education,HD,South Asia,Afghanistan,1,IDA,RETF,IPF,>=25 million & <50 million
P000622,EACSA COMMUNICATIONS,1967,1976,21-10-1975,PPAR,Satisfactory,,,,Not Rated,Other,Other,Other,Africa,0,,IBRD,SIM,
P000623,POST & TELECOM II,1970,1976,21-10-1975,PPAR,Satisfactory,,,,Not Rated,Other,Other,Other,Africa,0,,IBRD,SIM,
P000626,DFC I,1972,1979,12-04-1979,PPAR,Satisfactory,,,,Not Rated,Other,Other,Other,Africa,0,,IBRD,FIL,
P000624,E AFRICAN HARBORS II,1970,1982,30-06-1982,PPAR,Unsatisfactory,,,,Not Rated,Other,Other,Other,Africa,0,,IBRD,SIL,
P000628,E AFRICAN HARBORS II,1973,1982,30-06-1982,PPAR,Unsatisfactory,,,,Not Rated,Other,Other,Other,Africa,0,,IBRD,SIL,
P000625,RAILWAYS III,1970,1983,03-06-1983,PPAR,Satisfactory,,,,Not Rated,Other,Other,Other,Africa,0,,IBRD,SIL,
P000010,BOAD,1990,1998,06-08-1998,ICRR,Moderately Satisfactory,Unsatisfactory,Unsatisfactory,Satisfactory,Not Rated,Other,Other,Other,Africa,0,,IBRD,FIL,>=25 million & <50 million
P000017,3A-TG/BN Engineering TAL (FY92),1992,2000,28-06-2000,ICRR,Unsatisfactory,Satisfactory,Unsatisfactory,Satisfactory,Not Rated,Energy & Extractives,INFRA,Other,Africa,0,,IDA,TAL,less than 10 million
P000003,REIMP(CEN.ENV.INFO),1998,2003,10-09-2004,ICRR,Satisfactory,Satisfactory,Highly Satisfactory,Satisfactory,Not Rated,"Environment, Natural Resources & the Blue Economy",SD,Other,Africa,0,,GEF,SIL,less than 10 million
P036037,3A-GEF WIO Islnds Oil Spl Con SIL (FY99),1999,2004,21-03-2005,ICRR,Satisfactory,Satisfactory,Satisfactory,Satisfactory,Not Rated,Energy & Extractives,INFRA,Other,Africa,0,,GEF,SIL,less than 10 million
P000001,West Africa Pilot Community-based Natural Resources & Wildlife Management Project,1996,2004,26-09-2005,ICRR,Unsatisfactory,Unsatisfactory,Unsatisfactory,Unsatisfactory,Not Rated,"Environment, Natural Resources & the Blue Economy",SD,Other,Africa,0,,GEF,SIL,less than 10 million
P064573,Senegal River Basin Water and Environmental Management Project,2004,2009,24-11-2009,ICRR,Satisfactory,Moderately Satisfactory,Moderately Satisfactory,Satisfactory,Modest,Water,SD,Other,Africa,0,,GEF,SIL,less than 10 million
P082613,Regional HIV/AIDS Treatment Acceleration Project,2004,2009,03-12-2010,ICRR,Moderately Satisfactory,Moderately Satisfactory,Moderately Unsatisfactory,Moderately Satisfactory,Modest,"Health, Nutrition & Population",HD,Other,Africa,0,,IDA,SIL,>=25 million & <50 million
P070252,Reversal of Land and Water Degradation Trends in the Lake Chad Basin Ecosystem,2003,2009,09-11-2009,ICRR,Moderately Unsatisfactory,Moderately Unsatisfactory,Moderately Unsatisfactory,Moderately Unsatisfactory,Modest,Water,SD,Other,Africa,0,,GEF,TAL,less than 10 million
P080406,"African Regional Capacity Building Network for HIV/AIDS Prevention, Treatment, and Care",2005,2010,21-09-2011,ICRR,Moderately Unsatisfactory,Unsatisfactory,Moderately Unsatisfactory,Unsatisfactory,Modest,"Health, Nutrition & Population",HD,Other,Africa,0,,IDA,SIL,>=10 million & <25 million
P070073,Nile Transboundary Environmental Action Project,2003,2010,06-07-2011,ICRR,Moderately Unsatisfactory,Moderately Unsatisfactory,Moderately Unsatisfactory,Moderately Satisfactory,Negligible,"Environment, Natural Resources & the Blue Economy",SD,Other,Africa,0,,GEF,SIL,>=10 million & <25 million
P070256,Reversing Land and Water Degradation Trends in the Niger River Basin,2004,2011,22-04-2013,ICRR,Moderately Satisfactory,Moderately Satisfactory,Moderately Unsatisfactory,Moderately Satisfactory,Negligible,Water,SD,Other,Africa,0,,GEF,SIL,less than 10 million
P080413,Great Lakes Initiative on HIV/AIDS (GLIA) Support,2005,2011,26-03-2012,ICRR,Moderately Unsatisfactory,Moderately Unsatisfactory,Moderately Satisfactory,Moderately Unsatisfactory,Modest,"Health, Nutrition & Population",HD,Other,Africa,0,,IDA,APL,>=10 million & <25 million
P063683,Regional Trade Facilitation Project I,2001,2011,27-02-2015,ICRR,Moderately Satisfactory,Moderately Satisfactory,Moderately Satisfactory,Moderately Unsatisfactory,Modest,"Finance, Competitiveness and Innovation",EFI,Other,Africa,0,,IDA,SIL,>=10 million & <25 million
P070547,GEF Grndwtr & Drght Mgmt TAL (FY05),2005,2012,24-03-2014,ICRR,Moderately Satisfactory,Moderately Satisfactory,Moderately Unsatisfactory,Moderately Satisfactory,Modest,Water,SD,Other,Africa,0,,GEF,TAL,less than 10 million
P075776,Africa Stockpiles Programme - Project 1,2006,2012,29-09-2016,PPAR,Unsatisfactory,Unsatisfactory,Unsatisfactory,Moderately Unsatisfactory,Negligible,"Environment, Natural Resources & the Blue Economy",SD,Other,Africa,0,,GEF,SIL,less than 10 million
P110616,Nile Basin Initiative Institutional Strengthening Project,2009,2013,10-11-2015,ICRR,Moderately Satisfactory,Moderately Satisfactory,Moderately Unsatisfactory,Satisfactory,Substantial,Water,SD,Other,Africa,0,,RETF,TAL,>=10 million & <25 million
P115414,NELSAP Regional Agricultural Trade and Productivity TA (Phase II),2010,2013,02-06-2014,ICRR,Moderately Satisfactory,Moderately Satisfactory,Moderately Satisfactory,Moderately Satisfactory,Modest,Agriculture and Food,SD,Other,Africa,0,,RETF,TAL,less than 10 million
P103639,Eastern Nile Planning Model,2010,2013,02-07-2015,ICRR,Moderately Satisfactory,Moderately Satisfactory,Moderately Satisfactory,Moderately Satisfactory,Modest,Water,SD,Other,Africa,0,,RETF,TAL,less than 10 million
P127949,AFCC2/RI Horn of Africa Emergency Health and Nutrition Project,2012,2013,09-12-2013,ICRR,Satisfactory,Satisfactory,Highly Satisfactory,Satisfactory,Substantial,"Health, Nutrition & Population",HD,Other,Africa,0,,IDA,ERL,>=25 million & <50 million
P096058,West Africa Regional Biosafety,2008,2013,20-08-2015,ICRR,Moderately Unsatisfactory,Unsatisfactory,Unsatisfactory,Moderately Unsatisfactory,Modest,"Environment, Natural Resources & the Blue Economy",SD,Other,Africa,0,,GEF,APL,less than 10 million
P105711,Africa Stockpiles Programme - P1 Ethiopia,2007,2013,29-09-2016,PPAR,Unsatisfactory,Unsatisfactory,Unsatisfactory,Moderately Unsatisfactory,Negligible,"Environment, Natural Resources & the Blue Economy",SD,Other,Africa,0,,GEF,APL,less than 10 million
P103189,"Africa Stockpiles Programme - Project 1 (Mali, Morocco and Tanzania)",2006,2013,29-09-2016,PPAR,Unsatisfactory,Unsatisfactory,Unsatisfactory,Moderately Unsatisfactory,Negligible,"Environment, Natural Resources & the Blue Economy",SD,Other,Africa,0,,GEF,APL,>=10 million & <25 million
P072202,AFCC2/RI South West Indian Ocean Fisheries Project,2007,2013,14-10-2014,ICRR,Moderately Satisfactory,Moderately Satisfactory,Moderately Unsatisfactory,Moderately Satisfactory,Modest,"Environment, Natural Resources & the Blue Economy",SD,Other,Africa,0,,GEF,SIL,>=10 million & <25 million
P116595,Eastern Nile First Joint Multipurpose Program Identification (JMP1 ID),2010,2013,18-11-2015,ICRR,Highly Unsatisfactory,Moderately Unsatisfactory,Moderately Unsatisfactory,Moderately Unsatisfactory,Modest,Water,SD,Other,Africa,0,,RETF,TAL,less than 10 million
P078643,GEF-Western Indian Ocean Marine Highway Development and Coastal and Marine Contamination Prevention,2007,2013,16-06-2015,ICRR,Moderately Unsatisfactory,Moderately Unsatisfactory,Moderately Unsatisfactory,Moderately Unsatisfactory,Modest,Transport,INFRA,Other,Africa,0,,GEF,SIL,>=10 million & <25 million
P116318,SVP-Additional Grant Financing for the Water Resources Planning and Management Project - Phase II,2009,2013,27-02-2015,ICRR,Satisfactory,Satisfactory,Satisfactory,Satisfactory,Substantial,Water,SD,Other,Africa,0,,RETF,TAL,>=10 million & <25 million
P082502,3A-West African Gas Pipeline (IDA S/UP),2005,2014,13-04-2015,ICRR,Moderately Unsatisfactory,Moderately Unsatisfactory,Moderately Unsatisfactory,Moderately Satisfactory,Modest,Energy & Extractives,INFRA,Other,Africa,0,,IDA,IPF,
P104523,AFCC2/RI-IGAD Regional HIV/AIDS Partnership Program (IRAPP) Support Project,2007,2015,28-06-2016,ICRR,Moderately Satisfactory,Moderately Unsatisfactory,Moderately Unsatisfactory,Moderately Unsatisfactory,Negligible,"Health, Nutrition & Population",HD,Other,Africa,0,,RETF,SIL,>=10 million & <25 million
P115401,Energy Small and Medium Size Enterprise,2009,2015,13-06-2016,ICRR,Satisfactory,Moderately Satisfactory,Moderately Satisfactory,Satisfactory,Substantial,Energy & Extractives,INFRA,Other,Africa,0,,RETF,TAL,less than 10 million
P111330,Eastern Nile Watershed Management Project,2009,2016,23-01-2017,ICRR,Moderately Satisfactory,Moderately Satisfactory,Moderately Unsatisfactory,Satisfactory,Negligible,Water,SD,Other,Africa,0,,GEF,SIL,less than 10 million
P099833,Economic & Monetary Community of Central Africa Financial Institutions,2009,2016,30-06-2017,ICRR,Unsatisfactory,Unsatisfactory,Unsatisfactory,Moderately Unsatisfactory,Negligible,"Finance, Competitiveness and Innovation",EFI,Other,Africa,0,,IDA,SIL,>=50 millon & <100 million
P112688,AFCC2/RI-East Africa Agricultural Productivity Program,2009,2016,06-02-2017,ICRR,Moderately Satisfactory,Moderately Satisfactory,Moderately Satisfactory,Satisfactory,Modest,Agriculture and Food,SD,Other,Africa,0,,IDA,APL,>=100 million
P129282,Regional Trade Facilitation and Competitiveness DPO,2015,2016,11-02-2019,ICRR,Unsatisfactory,Moderately Unsatisfactory,Moderately Unsatisfactory,Moderately Unsatisfactory,Modest,"Macroeconomics, Trade and Investment",EFI,Other,Africa,0,,IDA,DPL,>=100 million
P079734,AFCC2/RI-East Africa Trade and Transport Facilitation Project,2006,2016,09-05-2017,ICRR,Moderately Unsatisfactory,Moderately Unsatisfactory,Moderately Unsatisfactory,Moderately Unsatisfactory,Modest,Transport,INFRA,Other,Africa,0,,IDA,SIL,>=100 million
P146512,APEI Regional DPO (RI),2016,2017,11-07-2019,ICRR,Unsatisfactory,Unsatisfactory,Unsatisfactory,Unsatisfactory,Negligible,"Macroeconomics, Trade and Investment",EFI,Other,Africa,0,,IBRD,DPL,>=10 million & <25 million
P055120,Tanzania-Transport Sector Support Project,2010,2017,25-05-2018,ICRR,Moderately Satisfactory,Moderately Satisfactory,Moderately Unsatisfactory,Moderately Satisfactory,Modest,Transport,INFRA,Other,Africa,0,,IDA,SIL,>=100 million
P108879,AFCC2/RI-Nyika Transfrontier Conservation Area Project,2011,2017,09-04-2018,ICRR,Moderately Satisfactory,Moderately Satisfactory,Moderately Satisfactory,Moderately Satisfactory,Modest,"Environment, Natural Resources & the Blue Economy",SD,Other,Africa,0,,GEF,SIL,less than 10 million
P100406,AFCC2/RI-Lake Victoria Environmental Management Project Phase II,2009,2018,31-05-2019,ICRR,Moderately Unsatisfactory,Moderately Unsatisfactory,Moderately Unsatisfactory,Moderately Unsatisfactory,Negligible,"Environment, Natural Resources & the Blue Economy",SD,Other,Africa,0,,IDA,IPF,>=100 million
P143367,AFCC2/RI-African Forum for Agricultural Advisory Services Second Multi-Donor Trust Fund,2014,2018,26-02-2019,ICRR,Moderately Satisfactory,Moderately Satisfactory,Moderately Unsatisfactory,Moderately Satisfactory,Modest,Agriculture and Food,SD,Other,Africa,0,,RETF,IPF,less than 10 million
P118316,AFCC2/RI-Lake Victoria Environmental Management Project (Burundi and Rwanda),2011,2018,31-05-2019,ICRR,Moderately Unsatisfactory,Moderately Unsatisfactory,Moderately Unsatisfactory,Moderately Unsatisfactory,Modest,"Environment, Natural Resources & the Blue Economy",SD,Other,Africa,0,,IDA,IPF,>=25 million & <50 million
P128332,AFCC2/RI-African Medicines Regulatory Harmonization Project,2011,2018,20-09-2018,ICRR,Moderately Unsatisfactory,Moderately Unsatisfactory,Moderately Unsatisfactory,Moderately Unsatisfactory,Modest,"Health, Nutrition & Population",HD,Other,Africa,0,,RETF,IPF,>=10 million & <25 million
P124351,Kafue-Muzuma-Victoria Falls Regional Transmission Line Reinforcement Project,2012,2018,20-03-2019,ICRR,Satisfactory,Moderately Satisfactory,Moderately Satisfactory,Moderately Satisfactory,Modest,Energy & Extractives,INFRA,Other,Africa,0,,IDA,IPF,>=50 millon & <100 million
P097201,AFCC2/RI-Regional and Domestic Power Markets Development Project  (Southern Africa Power Market Project:  APL-1b),2007,2018,02-04-2020,ICRR,Moderately Unsatisfactory,Moderately Unsatisfactory,Moderately Unsatisfactory,Moderately Unsatisfactory,Modest,Energy & Extractives,INFRA,Other,Africa,0,,IDA,IPF,>=100 million
P122478,AFCC2/RI-ACBF Regional Capacity Building Project,2011,2018,01-05-2019,ICRR,Unsatisfactory,Moderately Unsatisfactory,Unsatisfactory,Moderately Satisfactory,Modest,Governance,EFI,Other,Africa,0,,IDA,IPF,>=50 millon & <100 million
P133380,AFCC2/RI-Zambezi River Basin Development Project,2014,2019,27-03-2020,ICRR,Moderately Satisfactory,Moderately Satisfactory,Moderately Satisfactory,Satisfactory,Modest,Water,SD,Other,Africa,0,,RETF,IPF,less than 10 million
P113629,AFCC2/RI-Centre for Coordination of Agricultural Research and Development for Southern Africa (CCARDESA),2014,2019,26-06-2020,ICRR,Unsatisfactory,Unsatisfactory,Unsatisfactory,Unsatisfactory,Modest,Agriculture and Food,SD,Other,Africa,0,,RETF,IPF,less than 10 million
P113167,AFCC2/RI-Enhancing Institutional Capacities on REDD issues for Sustainable Forest Management in the Congo Basin,2012,2019,16-05-2019,ICRR,Moderately Satisfactory,Satisfactory,Satisfactory,Satisfactory,Substantial,"Environment, Natural Resources & the Blue Economy",SD,Other,Africa,0,,GEF,IPF,>=10 million & <25 million
P152821,AFR RI-GLR: Displaced Persons & Border Communities,2016,2019,24-06-2020,ICRR,Highly Unsatisfactory,Moderately Satisfactory,Moderately Satisfactory,Moderately Satisfactory,Modest,Social Sustainability and Inclusion,SD,Other,Africa,0,,IDA,IPF,less than 10 million
P112600,AFCC2-RI-Association for Strengthening Agricultural Research in Eastern and Central Africa (ASARECA) Trust Fund,2009,2020,16-05-2020,ICRR,Moderately Satisfactory,Moderately Satisfactory,Moderately Unsatisfactory,Satisfactory,Modest,Agriculture and Food,SD,Other,Africa,0,,RETF,IPF,>=50 millon & <100 million
P008259,POWER LOSS REDUCTION,1995,1998,14-08-1998,ICRR,Unsatisfactory,Satisfactory,Satisfactory,Satisfactory,Not Rated,Energy & Extractives,INFRA,Europe And Central Asia,Albania,0,IBRD,IDA,SIL,less than 10 million
